Course ID,Offer Nbr,Term,Session,Section,Institution,Acad Group,Subject,Catalog,Career,Descr,Class Nbr,Descr,Component,Enrl Stat,Class Stat,Class Type,Assoc,WL Daemon,Auto Enrol,Stdnt Spec,Auto Enrol,Auto Enr 2,Resection,Sch Print,Consent,Cap Enrl,Wait Cap,Min Enrl,Tot Enrl,Wait Tot,Topic ID,Print,Acad Org,Next Pos,ID,Campus,Location,Event ID,Mode,Equiv Crs,Override,Req Rm Cap,Start Date,End Date,Cancel Dt,Prim Sect,Comb Sect,Hol Sched,Exam Spcng,Include,Calc Reqd,Generate,Synch Mtg,Fees Exist,Cancel Enroll,From ItemTyp,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Ext Wrtoff,Required,Extract Type,LMS Group ID,LMS URL,Class Ext Dttm,Enrl Ext Dttm,Authentication,Drop Consent
122631,1,2151,CPT,OL1,CUSPG,CLAS,SOC,5010,GRAD,Seminar: Special Topics in Soc,32523,"Prer., Consent of instructor and graduate status.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",LEC,O,A,E,991,N,Y,N,,,,Y,N,25,50,0,4,0,17,Y,C-SOC,70,,COSPG,ONLINE,,OL,,N,25,12/22/2014,1/17/2015,,OL1,C,CREG,1,N,Y,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122631,1,2151,C,OL2,CUSPG,CLAS,SOC,5010,GRAD,Seminar: Special Topics in Soc,31707,"Prer., Consent of instructor and graduate status.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",LEC,C,X,E,992,N,Y,N,,,,Y,N,25,50,0,0,0,0,N,C-SOC,10,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,10/21/2014,OL2,C,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
105842,1,2151,BSO,647,CUBLD,ARSC,ENGL,3060,UGRD,Mod/Contemp Lit Nonmajors,37714,"Close study of significant 20th century poetry, drama, and prose works. Readings range from 1920s to the present.  Approved for arts and sciences core curriculum: literature and the arts.",LEC,O,A,E,33,N,N,N,,,,N,N,35,0,0,0,0,0,N,B-ENGL,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,647,C,ACAD,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
105842,1,2151,BSO,641,CUBLD,ARSC,ENGL,3060,UGRD,Mod/Contemp Lit Nonmajors,37682,"Close study of significant 20th century poetry, drama, and prose works. Readings range from 1920s to the present.  Approved for arts and sciences core curriculum: literature and the arts.",LEC,O,A,E,32,N,N,N,,,,Y,N,35,0,0,0,0,0,N,B-ENGL,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,641,C,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
105842,1,2151,BL3,582,CUBLD,ARSC,ENGL,3060,UGRD,Mod/Contemp Lit Nonmajors,35135,"Close study of significant 20th century poetry, drama, and prose works. Readings range from 1920s to the present.  Approved for arts and sciences core curriculum: literature and the arts.",LEC,C,A,E,30,N,Y,N,,,,Y,N,12,999,0,12,0,0,N,B-ENGL,150,,CEPS,013-B,,OT,,N,12,1/20/2015,5/1/2015,,582,,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
105842,1,2151,BL3,581,CUBLD,ARSC,ENGL,3060,UGRD,Mod/Contemp Lit Nonmajors,35134,"Close study of significant 20th century poetry, drama, and prose works. Readings range from 1920s to the present.  Approved for arts and sciences core curriculum: literature and the arts.",LEC,C,A,E,29,N,Y,N,,,,Y,N,12,999,0,12,0,0,N,B-ENGL,140,,CEPS,013-B,,OT,,N,12,1/20/2015,5/1/2015,,581,,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
105842,1,2151,BET,400E,CUBLD,ARSC,ENGL,3060,UGRD,Mod/Contemp Lit Nonmajors,35208,"Close study of significant 20th century poetry, drama, and prose works. Readings range from 1920s to the present.  Approved for arts and sciences core curriculum: literature and the arts.",LEC,O,A,E,31,N,Y,N,,,,Y,N,28,999,0,6,0,0,N,B-ENGL,90,,CEPS,013-B,000127020,HY,,N,28,2/3/2015,4/14/2015,,400E,,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202527,1,2151,CEC,780,CUSPG,CLAS,ANTH,4355,UGRD,Neandertal Cognition,39715,"An examination of the physical nature, social structure and daily life, personality, and cognition of Neandertals as evidenced by the archaeological and anthropological record.  Req., Sophomore/Junior/Senior only.  Meets with ANTH 5355.",OTH,O,A,E,780,N,Y,N,,,,Y,N,35,0,0,0,0,0,N,C-ANTH,10,,EXSTU,NET,,OL,,N,30,1/20/2015,5/16/2015,,780,C,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202508,1,2151,AMR,001,CUDEN,PUBH,GERO,6250,GRAD,Psychosocial Aspects of Aging,35693,"Later life issues are explored using an ecological approach that highlights the benefits and consequences of aging for the individual, family, and society.",LEC,O,A,E,1,N,Y,N,,,,Y,N,10,0,0,3,0,0,N,D-PUNC,40,,AMC,UNC,,OL,,N,10,1/20/2015,5/15/2015,,001,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202528,1,2151,CEC,780,CUSPG,CLAS,ANTH,5355,GRAD,Neandertal Cognition,39727,"An examination of the physical nature, social structure and daily life, personality, and cognition of Neandertals as evidenced by the archaeological and anthropological record.  Meets with ANTH 4355.",OTH,O,A,E,780,N,Y,N,,,,Y,N,35,0,0,0,0,0,N,C-ANTH,10,,EXSTU,NET,,OL,,N,30,1/20/2015,5/16/2015,,780,C,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202507,1,2151,AMR,001,CUDEN,PUBH,GERO,6350,GRAD,Social Policies of Aging,35694,"This course covers social policy and policy making at federal, state, and local levels.  The history and development of key social policies that affect older Americans are reviewed, as are developments in regard to policies benefiting the elderly population.",LEC,O,A,E,1,N,Y,N,,,,Y,N,10,0,0,3,0,0,N,D-PUNC,40,,AMC,UNC,,OL,,N,10,1/20/2015,5/15/2015,,001,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
115102,1,2151,BSO,640,CUBLD,ARSC,PSYC,1001,UGRD,General Psychology,37752,"Surveys major topics in psychology: perceptions, development, personality, learning and memory, and biological bases of behavior. Students may participate as subjects for several hours in ongoing research. Meets MAPS requirement for social science: general.",LEC,C,A,E,10,N,N,N,,,,N,N,0,0,0,0,0,0,N,B-PSYC,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,640,,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
115102,1,2151,BSO,648,CUBLD,ARSC,PSYC,1001,UGRD,General Psychology,37726,"Surveys major topics in psychology: perceptions, development, personality, learning and memory, and biological bases of behavior. Students may participate as subjects for several hours in ongoing research. Meets MAPS requirement for social science: general.",LEC,O,A,E,14,N,N,N,,,,N,N,35,0,0,0,0,0,N,B-PSYC,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,648,C,ACAD,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
115102,1,2151,BSO,647,CUBLD,ARSC,PSYC,1001,UGRD,General Psychology,37720,"Surveys major topics in psychology: perceptions, development, personality, learning and memory, and biological bases of behavior. Students may participate as subjects for several hours in ongoing research. Meets MAPS requirement for social science: general.",LEC,O,A,E,13,N,N,N,,,,N,N,35,0,0,0,0,0,N,B-PSYC,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,647,C,ACAD,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
115102,1,2151,BSO,642,CUBLD,ARSC,PSYC,1001,UGRD,General Psychology,37668,"Surveys major topics in psychology: perceptions, development, personality, learning and memory, and biological bases of behavior. Students may participate as subjects for several hours in ongoing research. Meets MAPS requirement for social science: general.",LEC,O,A,E,12,N,N,N,,,,Y,N,35,0,0,0,0,0,N,B-PSYC,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,642,C,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
115102,1,2151,BSO,641,CUBLD,ARSC,PSYC,1001,UGRD,General Psychology,37667,"Surveys major topics in psychology: perceptions, development, personality, learning and memory, and biological bases of behavior. Students may participate as subjects for several hours in ongoing research. Meets MAPS requirement for social science: general.",LEC,O,A,E,11,N,N,N,,,,Y,N,35,0,0,0,0,0,N,B-PSYC,10,,CEPS,013-B,,OS,,N,35,12/15/2014,5/11/2015,,641,C,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202725,1,2151,AMR,I01,CUDEN,NURS,NURS,4857,UGRD,Leadership-RN,36004,"Explores nursing leadership roles in promoting positive patient outcomes.  Uses evidence-based practice to facilitate clinical reasoning/inquiry in providing safe, quality, person-centered care.  Professional development is promoted through transformational leadership and management competencies.  Includes role exploration and practicum project development.  Prerequisite:  Successful completion of Nursing Research-RN; Professional Nursing Concepts, Role accountability; Nurs Case Management RN & Public Health Nursing-RN.",PRA,O,A,E,1,N,Y,N,,,,Y,N,20,999,0,13,0,0,N,D-NURS,140,,AMC,AMC,,OL,,N,20,1/20/2015,5/15/2015,,I01,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-NURS-4857-SECI01,,,,CANVAS,N
121539,1,2151,C,020,CUSPG,BUSN,OPTM,3000,UGRD,Fund of Operations Mgt,31665,"Intro to the design and analysis of production systems in manufacturing, service and public organizations. Topics include facility location and layout, job design and work standards, production and inventory planning and control, quality control, forecasting, simulation, waiting line analysis, linear programming, and productivity and competitiveness. Prer., ACCT 2020, QUAN 2020. Business students only.",REC,O,A,N,9999,N,Y,N,,,,Y,N,25,20,0,21,0,0,N,C-BUSN,240,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,020,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121539,1,2151,C,010,CUSPG,BUSN,OPTM,3000,UGRD,Fund of Operations Mgt,31664,"Intro to the design and analysis of production systems in manufacturing, service and public organizations. Topics include facility location and layout, job design and work standards, production and inventory planning and control, quality control, forecasting, simulation, waiting line analysis, linear programming, and productivity and competitiveness. Prer., ACCT 2020, QUAN 2020. Business students only.",REC,C,A,N,9999,N,Y,N,,,,Y,N,15,20,0,15,0,0,N,C-BUSN,160,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121539,1,2151,C,OL1,CUSPG,BUSN,OPTM,3000,UGRD,Fund of Operations Mgt,31501,"Intro to the design and analysis of production systems in manufacturing, service and public organizations. Topics include facility location and layout, job design and work standards, production and inventory planning and control, quality control, forecasting, simulation, waiting line analysis, linear programming, and productivity and competitiveness. Prer., ACCT 2020, QUAN 2020. Business students only.",LEC,O,A,E,991,N,Y,N,,,,Y,N,40,50,0,36,0,0,N,C-BUSN,390,,COSPG,ONLINE,,OL,,N,40,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
202706,1,2151,AMA,I11,CUDEN,NURS,NURS,4807,UGRD,Nursing Research-RN,35575,This course introduces process and application of nursing research and promotes the development of the student as a research consumer.  The ability to critically evaluate research findings and assess their potential application in clinical practice is taught through practicum/project development.  Prerequisite: Admission to the RN-BS Program.,PRA,C,X,E,1,N,Y,N,,,,Y,N,30,999,0,0,0,0,N,D-NURS,10,,AMC,AMC,,OL,,N,30,1/20/2015,3/13/2015,9/23/2014,I11,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-NURS-4807-SECI11,,,,CANVAS,N
202707,1,2151,AMB,I21,CUDEN,NURS,NURS,4813,UGRD,Prof Nurs Concepts-RN,35576,"Builds on knowledge of historical, philosophical, theoretical foundations, professional issues/trends, and legal parameters influencing professional nursing practice and role development.  Examines application of ethical theory, reflective deliberation, decision-making frameworks, and emphasizes accountability within moral, ethical and legal dimensions of healthcare.  Prerequisite: Admission to the RN-BS program.",LEC,C,X,E,1,N,Y,N,,,,Y,N,30,999,0,0,0,0,N,D-NURS,10,,AMC,AMC,,OL,,N,30,3/23/2015,5/15/2015,9/23/2014,I21,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-NURS-4813-SECI21,,,,CANVAS,N
202716,1,2151,AMR,I01,CUDEN,NURS,NURS,4847,UGRD,Public Health Nurs-RN,35560,"Evidence-based nursing and public health science applied to the health care of vulnerable and diverse individuals, families, and populations in community settings.  Emphasis is on environmental context, social justice, inter-professional teamwork, and communication.  Includes role exploration and practicum project development.  Prerequisite:  Admission to the RN-BS program.",CLN,O,A,E,1,N,Y,N,,,,Y,N,27,999,0,18,0,0,N,D-NURS,190,,AMC,AMC,,OL,,N,27,1/20/2015,5/15/2015,,I01,,AREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-NURS-4847-SECI01,,,,CANVAS,N
138499,1,2151,DMR,E01,CUDEN,CLAS,SOCY,4460,UGRD,Hate Groups and Group Violence,32949,Social sciences help us understand the phenomena of hate groups and group violence and contribute toward their elimination. Examples are examined using theoretical perspectives on different levels of analysis and within different areas of research.  Prereq:  Junior standing or permission of the instructor.  Cross-listed with SOCY 5680.  Max hours: 3 Credits.,LEC,O,A,E,1,N,Y,Y,,,,Y,N,35,99,0,11,0,0,N,D-SOCY,140,,DC,DC,,OL,,N,35,1/20/2015,5/16/2015,,E01,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-SOCY-4460-SECE01,,,,CANVAS,N
201926,1,2151,CEC,501,CUSPG,CLAS,AH,1001,UGRD,"Art Through the Ages, Part II",40187,"An introduction to the history of art from the Renaissance to the present. Course reading, writing assignments, and field trips equip students with the tools they need to think critically, write effectively, and build confidence in discussing art outside the classroom. Course is for non-VAPA majors only. Approved for LAS Humanities area requirement.",LEC,O,A,E,501,N,Y,N,,,,Y,D,5,2,0,0,0,0,N,C-VAPA,10,,EXSTU,NET,,OL,,N,32,1/20/2015,5/16/2015,,501,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
201926,1,2151,C,OL1,CUSPG,CLAS,AH,1001,UGRD,"Art Through the Ages, Part II",31682,"An introduction to the history of art from the Renaissance to the present. Course reading, writing assignments, and field trips equip students with the tools they need to think critically, write effectively, and build confidence in discussing art outside the classroom. Course is for non-VAPA majors only. Approved for LAS Humanities area requirement.",LEC,O,A,E,991,N,Y,N,,,,Y,N,20,50,0,9,0,0,N,C-VAPA,120,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
118767,1,2151,C,OL1,CUSPG,ENGR,ECE,5570,GRAD,Optimiz Meth in Sys & Control,32397,"Optimization methods: parameter optimization, interior point methods, quadratic programming, constrained optimization, optimization for dynamic systems, optimal control and numerical methods. Engineering applications, especially control. Prer., MATH 3130, MATH 3400, or equivalent.",LEC,O,A,E,991,N,Y,N,,,,N,N,10,50,0,0,0,0,N,C-ECE,0,,COSPG,ONLINE,,OL,,N,10,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
200826,1,2151,CEC,502,CUSPG,NURS,NURS,6980,GRAD,Synthesis Practicum,37856,"Provides the opportunity to practice the skills and knowledge related to Advanced Practice in the provision of Primary Care. Practicum hours are arranged with a preceptor and select populations in a variety of clinical settings. 1 credit hour of practicum is equal to 45 contact hours. Prer., Core courses and NURS 6280, NURS 6730, NURS 6740. All immunizations, licensure, CPR must be submitted and current prior to course beginning date.",PRA,O,A,E,502,N,Y,N,,,,Y,N,12,0,0,8,0,0,N,C-NUR,100,,EXSTU,NET,,OL,,N,12,1/20/2015,5/16/2015,,502,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
200826,1,2151,C,OL2,CUSPG,NURS,NURS,6980,GRAD,Synthesis Practicum,32278,"Provides the opportunity to practice the skills and knowledge related to Advanced Practice in the provision of Primary Care. Practicum hours are arranged with a preceptor and select populations in a variety of clinical settings. 1 credit hour of practicum is equal to 45 contact hours. Prer., Core courses and NURS 6280, NURS 6730, NURS 6740. All immunizations, licensure, CPR must be submitted and current prior to course beginning date.",PRA,O,A,E,992,N,Y,N,,,,Y,N,25,50,0,1,0,0,N,C-NUR,20,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL2,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
200826,1,2151,C,OL1,CUSPG,NURS,NURS,6980,GRAD,Synthesis Practicum,31468,"Provides the opportunity to practice the skills and knowledge related to Advanced Practice in the provision of Primary Care. Practicum hours are arranged with a preceptor and select populations in a variety of clinical settings. 1 credit hour of practicum is equal to 45 contact hours. Prer., Core courses and NURS 6280, NURS 6730, NURS 6740. All immunizations, licensure, CPR must be submitted and current prior to course beginning date.",PRA,O,A,E,991,N,Y,N,,,,Y,N,25,50,0,17,0,0,N,C-NUR,200,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
126839,1,2151,DMR,E91,CUDEN,CLAS,COMM,3939,UGRD,Internship,11508,Applies communication or technical communication concepts and skills in supervised employment situations. Prereq: Junior standing and 2.75 GPA.  Max hours: 9 Credits.,INT,O,A,E,3,N,Y,Y,,,,N,D,30,0,0,0,0,0,N,D-COMM,10,,DC,INDIVIDUAL,,OL,,N,30,1/20/2015,5/16/2015,,E91,C,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-COMM-3939-SECE91,,,,CANVAS,N
128947,1,2151,DMR,E01,CUDEN,CLAS,ENGL,4991,UGRD,Senior Seminar in Writing,11717,"Students focus on rhetorical studies through extensive reading, writing, discussion, and reflection upon their own literacy practices. Students produce individual and collaborative writing projects for a final portfolio. Prereq: ENGL 3084, senior standing and EWRT majors.  Max hours: 3 Credits.",SEM,C,X,E,1,N,Y,N,,,,N,N,0,10,0,0,0,0,N,D-ENGL,10,,DC,DC,,OL,,N,15,1/20/2015,5/16/2015,6/19/2014,E01,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-ENGL-4991-SECE01,,,,CANVAS,N
137411,1,2151,DMR,E01,CUDEN,ARTM,PMUS,3831,UGRD,History-Literature of Music II,29704,This course provides a historical perspective of Western music literature from the Romantic era through the present day.  Max hours: 3 Credits.,LEC,C,A,E,3,N,Y,Y,,,,Y,N,32,99,0,32,1,0,N,D-MEIS,370,,DC,DC,,OL,,N,32,1/20/2015,5/16/2015,,E01,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-PMUS-3831-SECE01,,,,CANVAS,N
200823,1,2151,CEC,502,CUSPG,NURS,NURS,6920,GRAD,Prim Care of Adults and Fam,37855,"Provides a foundation for exploration of chronic health conditions of adults and families across the life span. Focuses on assessment, prevention, and management, incorporating concepts from pathophysiology, psycho/social, cultural, political, theory, evidence-based practice, and spiritual frameworks. This course requires 90 contact hours of practicum. Prer., Completion of core and Advanced Practice core courses.",LEC,O,A,E,502,N,Y,N,,,,Y,N,12,0,0,10,0,0,N,C-NUR,130,,EXSTU,NET,,OL,,N,12,1/20/2015,5/16/2015,,502,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
200823,1,2151,C,OL2,CUSPG,NURS,NURS,6920,GRAD,Prim Care of Adults and Fam,31686,"Provides a foundation for exploration of chronic health conditions of adults and families across the life span. Focuses on assessment, prevention, and management, incorporating concepts from pathophysiology, psycho/social, cultural, political, theory, evidence-based practice, and spiritual frameworks. This course requires 90 contact hours of practicum. Prer., Completion of core and Advanced Practice core courses.",LEC,O,A,E,992,N,Y,N,,,,Y,N,25,50,0,3,0,0,N,C-NUR,40,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL2,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
200823,1,2151,C,OL1,CUSPG,NURS,NURS,6920,GRAD,Prim Care of Adults and Fam,31516,"Provides a foundation for exploration of chronic health conditions of adults and families across the life span. Focuses on assessment, prevention, and management, incorporating concepts from pathophysiology, psycho/social, cultural, political, theory, evidence-based practice, and spiritual frameworks. This course requires 90 contact hours of practicum. Prer., Completion of core and Advanced Practice core courses.",LEC,C,A,E,991,N,Y,N,,,,Y,N,25,50,0,25,0,0,N,C-NUR,260,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
108195,1,2151,BL3,581,CUBLD,ARSC,HIST,2100,UGRD,Revolution in History,35122,"Examines the causes, character, and significance of political revolution in world history. Concentrating on one of the major revolutions of modern history, it examines why revolutions occur, who participates in revolution, and to what effect. Specific course focus varies. Approved for arts and sciences core curriculum: historical context.",LEC,O,A,E,5,N,Y,N,,,,Y,N,35,999,0,17,0,3,Y,B-HIST,200,,CEPS,013-B,,OT,,N,35,1/20/2015,5/1/2015,,581,,ACAD,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
118253,1,2151,C,OL1,CUSPG,EDUC,CURR,5018,GRAD,Res Tchr Seminar in Sec Ed I,31895,"Supervised by UCCS faculty, full-time Resident Teachers Plan, deliver, and evaluate instruction; manage classroom environments; and collaborate with parents and colleagues. Candidates begin a portfolio of evidence of proficiency in Colorado teacher standards. Prer., Graduate students only/Alternative Licensure Program.",SEM,O,A,E,991,N,Y,N,,,,Y,N,20,50,0,0,0,0,N,C-EDUC,0,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121523,1,2151,CEC,502,CUSPG,NURS,NURS,7890,GRAD,Primary Care Families Prc,37861,"Provides the opportunity to practice the skills and knowledge related to Advanced Practice in the provision of Primary Care. Practicum hours are arranged with a preceptor and select populations in a variety of clinical settings. Prer., MSN core courses and NURS 6280, NURS 6730,  NURS 6740. All immunizations, CPR, licenses must be submitted and current prior to course beginning date. Meets with NURS 7840.",PRA,C,X,E,502,N,Y,N,,,,Y,N,20,0,0,0,0,0,N,C-NUR,10,,EXSTU,NET,,OL,,N,5,1/20/2015,5/16/2015,10/16/2014,502,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121523,1,2151,C,OL1,CUSPG,NURS,NURS,7890,GRAD,Primary Care Families Prc,31213,"Provides the opportunity to practice the skills and knowledge related to Advanced Practice in the provision of Primary Care. Practicum hours are arranged with a preceptor and select populations in a variety of clinical settings. Prer., MSN core courses and NURS 6280, NURS 6730,  NURS 6740. All immunizations, CPR, licenses must be submitted and current prior to course beginning date. Meets with NURS 7840.",PRA,C,X,E,991,N,Y,N,,,,Y,N,20,0,0,0,0,0,N,C-NUR,10,,COSPG,ONLINE,,OL,,N,5,1/20/2015,5/16/2015,8/19/2014,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
130566,1,2151,DCV,H51,CUDEN,BUSN,GEMM,6210,GRAD,Energy and the Law,40052,"The elective will focus on the process of managing the use and development of land resources in a sustainable way. Topics such as; public controls, powers used for land regulation, and an intro to real estate will be covered to enhance students understanding of land management and its application to the energy industry.  Max hours: 3 Credits.",LEC,O,A,E,1,N,Y,N,,,,Y,N,32,0,0,2,0,0,N,D-BUSN,30,,EXSTD,UNKNOWN,,HY,,N,32,1/16/2015,3/27/2015,,H51,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-GEMM-6210-SECH51,GEMM 6210 Spring 2015,,,CANVAS,N
